name,brand,descrizione,categoria,image_url
Kit 95 accessori per la foratura e avvitatura,ryobi,"11 x Punte HSS - 2 x 1,5mm, 2 x 2mm, 1 x 2,5mm, 1 x 3mm, 1 x 3,2mm, 1 x 3,5mm, 1 x 4mm, 1 x 5mm, 1 x 6mm 6 x Punte per calcestruzzo - 1 x 4mm, 1 x 5mm, 1 x 5,5mm, 2 x 6mm, 1 x 7mm 5 x Punte legno - 1 x 3mm, 1 x 5mm, 1 x 6mm, 1 x 8mm, 1 x 10mm",accessori,/images/ryobi_prodotti/Kit95accessoriperlaforaturaeavvitatura.webp
"Testina con filo 2,0 mm",ryobi,"Testina batti-e-vai con filo da 2,0 mm a spirale Compatibile con RY36ELTX33A",accessori,/images/ryobi_prodotti/Testinaconfilo20mm.webp
Kit 60 accessori per la foratura ed avvitatura,ryobi,"9 x Punte HSS: 1 x 1,5mm, 1 x 2mm, 1 x 2,5mm, 1 x 3mm, 1 x 3,2mm, 1 x 3,5mm, 1 x 4mm, 1 x 5mm, 1 x 6mm 6 x Punte per calcestruzzo: 1 x 4mm, 1 x 5mm, 1 x 5,5mm, 2 x 6mm, 1 x 7mm 6 x Punte legno: 6 x 3 – 8mm",accessori,/images/ryobi_prodotti/Kit60accessoriperlaforaturaedavvitatura.webp
Lama regolaerba per RY18GSA,ryobi,"Lama regolaerba per RY18GSA Dotata di attacco rapido: sostituire la lama è estremamente semplice Realizzata con acciaio SK5, qualità che vi garantirà di avere il filo della lama affilato più a lungo",accessori,/images/ryobi_prodotti/LamaregolaerbaperRY18GSA.webp
Kit 7 seghe a tazza,ryobi,"5 x Seghe a tazza - 1 x 1–1⁄4˝ (32mm), 1 x 1–1⁄2˝ (38mm), 1 x 1–3⁄4˝ (45mm), 1 x 2˝ (50mm), 1 x 2–1⁄8˝ (54mm); 1 x Mandrino; 1 x Chiave brugola",accessori,/images/ryobi_prodotti/Kit7segheatazza.webp
Sagomatore per RY18GSA,ryobi,"Sagomantore per RY18GSA Dotata di attacco rapido: sostituire la lama è estremamente semplice Realizzata con acciaio SK5, qualità che vi garantirà di avere il filo della lama affilato più a lungo",accessori,/images/ryobi_prodotti/SagomatoreperRY18GSA.webp
Kit 7 punte piatte per legno,ryobi,"7 x Punte piatte per legno; 1 x 10mm, 1 x 13mm, 1 x 16mm, 1 x 20mm, 1 x 22mm, 1 x 25mm, 1 x 32mm",accessori,/images/ryobi_prodotti/Kit7puntepiatteperlegno.webp
Kit 127pz foratura e avvitatura,ryobi,"Questo kit è ideale per la foratura e avvitatura in progetti di bricolage domestico Questo kit contiene le seguenti 81 punte da 25 mm (2x PH1, 2x PH2, 2x PH3, 2x PZ1, 6x PZ2, 2x PZ3, 2x TX6, 2x TX7, 2x TX8, 2x TX9, 2x TX10, 2x TX15, 3x TX20, 6x TX25, 2x TX27, 2x TX30, 2x TX40, 3x Hex1.5, 3x Hex2, 4x Hex2.5, 2x Hex3, 1x Hex3.5, 2x Hex4, 1x Hex4.5, 1x Hex5, 2x Hex5.5, 2x Hex6, 2x SL4, 2x SL6, 2x SL8-10, 2x SL10, 2x SL12, 1x SQ1, 2x SQ2, 1x SQ3), 25 punte da 50 mm (2x PH1, 2x PH2, 2x PH3, 4x PZ1, 2x PZ2, 3x PZ3, 1x Hex3, 1x Hex4, 1x SL6-8, 2x SL8-10, 1x SL10-12), 13 punte HSS (4x 1.5, 2x2, 1x 2.5, 1x 3, 1x 3.2, 1x 3.5, 1x 4, 1x 5, 1x 6.5 mm), 7 bussole (4, 5, 5.5, 6, 7, 8, 10 mm), 1 portainserti magnetico (60 mm)",accessori,/images/ryobi_prodotti/Kit127pzforaturaeavvitatura.webp
RAR301-6,ryobi,"Ideale per tagliare, rifinire e scanalare con facilità una varietà di materiali diversi, come metalli, plastica, cartongesso, cemento e plexiglass. Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con serraggio da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR301-6.webp
RAR302-5,ryobi,"Ideale per tagliare metallo, plastica, cartongesso, calcestruzzo e plexiglass Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR302-5.webp
Kit 6 lame per sega a gattuccio,ryobi,"1 x lama sottile per metallo; 14TPI 100mm; 6 x 6˝ (152mm) Recip Saw Blade; 1 x Legno cutting 10TPI, 1 x Metal cutting 24TPI; 1 x Metal cutting 14TPI, 1 x Pruning blade 4 – 5TPI; 1 x Universal cutting 10TPI",accessori,/images/ryobi_prodotti/Kit6lamepersegaagattuccio.webp
Kit 5 frese,ryobi,"5 frese 6 mm. Incluse: 1 frese diritta, 1 fresa per scanalatura, 1 fresa con scanalatura a V, 2 frese arrotondate Compatibile con i modelli Ryobi RRT1600, R18TR Utilizzabili su legno",accessori,/images/ryobi_prodotti/Kit5frese.webp
RAR303,ryobi,"Disco in carburo ad alte prestazioni per il taglio di metallo, plastica, rame, cartongesso e ottone. Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con serraggio da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR303.webp
Kit 3 lame per sega a gattuccio,ryobi,Lame ad alte performance con geometria del dente ottimizzata per la massima velocità e durata: +20% veloce Dente finissimo: 1.2mm per un taglio del legno più veloce e più flessibile (lama 6 TPI HCS),accessori,/images/ryobi_prodotti/Kit3lamepersegaagattuccio.webp
RAR304,ryobi,"Disco al carburo ad elevate prestazioni ideale per tagliare legno, plastica e laminati Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con serraggio da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR304.webp
RAR305,ryobi,"Disco diamantato ad elevate prestazioni ideale per il taglio di mattoni, piastrelle e calcestruzzo areato Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con serraggio da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR305.webp
RAR307,ryobi,"Ideale per rimuovere la vernice dalle fughe sui pavimenti. Adatto per le piastrelle del bagno può essere utilizzato anche su cartongesso e calcestruzzo Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con colletto da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR307.webp
Testa doppio filo ReelEasy™ 2.4mm,ryobi,Compatibile con tutti i decespugliatori/tagliabordi a benzina,accessori,/images/ryobi_prodotti/TestadoppiofiloReelEasy24mm.webp
RAR308,ryobi,"La punta per fresatura diritta da 6,35 mm è ideale per l'utilizzo su plastica, legno, laminati e plexiglas. Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con colletto da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR308.webp
RAR401-7,ryobi,"Il set di punte con gambo da 3,2 mm è ideale per forare legno, metallo e plastica. Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con colletto da 3,2 mm (1/8"") Set con 7 punte di diverse misure: 1 x 0,79 - 1 x 1,19 - 1 x 1,58 - 1 x 1,98 -1 x 2,38 - 1 2,78 - 1 x 3,17 mm. --- ---",accessori,/images/ryobi_prodotti/RAR401-7.webp
2 lame di ricambio,ryobi,Compatibili con RSH2400R e RSH2545B,accessori,/images/ryobi_prodotti/2lamediricambio.webp
Kit 5 lame universali per seghetti alternativi,ryobi,Lame compatibili con tutti i seghetti alternativi Lama universale Flash Cut per tagli a battuta,accessori,/images/ryobi_prodotti/Kit5lameuniversaliperseghettialternativi.webp
RAR402-8,ryobi,"Set di 8 punte con gambo da 3,17 mm, ideali per forare il muro a secco Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con colletto da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR402-8.webp
Kit 20 lame per seghetto alternativo,ryobi,3 x Lame per legno 75mm; 12 x Lame per legno 100mm; 5 x Lame per metallo 75mm,accessori,/images/ryobi_prodotti/Kit20lameperseghettoalternativo.webp
Kit 31 accessori E-Torque+ per l'avvitatura,ryobi,Massima adattabilità e minor slittamento durante l’uso Massima resistenza: disegnati per assorbire e trasferire il massimo della coppia attraverso l’avvitatura Massima durata: prodotti attraverso uno speciale trattamento termico che rende l’acciaio ancora più duro,accessori,/images/ryobi_prodotti/Kit31accessoriE-Torqueperlavvitatura.webp
RAR403-8,ryobi,"Set di 8 punte con gambo da 3,17 mm, ideale per forare il muro a secco Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con colletto da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR403-8.webp
Kit 10 lame universali per seghetto alternativo,ryobi,10 lame legno / plastica: 2x lama trad. 6TPI 100mm; 2x lama trad. 10TPI 100mm; 2x lama tagli curvi 14TPI 100mm; 2x lama trad. 20TPI 100mm; 2x lama bimetal 24TPI 100mm Compatibile con tutta la gamma di seghetti alternativi,accessori,/images/ryobi_prodotti/Kit10lameuniversaliperseghettoalternativo.webp
Kit 10 accessori per l'avvitatura,ryobi,"9 x Inserti avvitatura 25mm 1 x Pozidrive #1, 1 x Pozidrive #2, 1 x Pozidrive #3, 1 x Pozidrive #1, 1 x Pozidrive #2, 1 x Pozidrive #3, 1 x T15 x, 1 x T20 x, 1 x T25 x, 1 x Porta inserto magnetico 60mm",accessori,/images/ryobi_prodotti/Kit10accessoriperlavvitatura.webp
RAR404-4,ryobi,"Set di 4 punte con gambo da 3,17 mm, ideali per forare legno e plastica Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con colletto da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR404-4.webp
Kit 6 lame universali per seghetto alternativo,ryobi,6 lame legno / plastica: 1x lama trad. 6TPI 100mm; 2x lama trad. 10TPI 100mm; 2x lama tagli curvi 14TPI 100mm; 1x lama trad. 20TPI 100mm Compatibli con tutta la gamma di seghetti alternativi Kit 6 lame universali per seghetto alternativo,accessori,/images/ryobi_prodotti/Kit6lameuniversaliperseghettoalternativo.webp
RAR405,ryobi,"Questa punta da taglio è ideale per sagomare o tagliare piastrelle morbide o muratura. Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con colletto da 3,2 mm (1/8"") Diametro del gambo: 3,2mm | 1/8"" --- Diametro del gambo: 3,2mm | 1/8"" ---",accessori,/images/ryobi_prodotti/RAR405.webp
Kit 10 lame universali per seghetto alternativo,ryobi,10 lame legno / plastica: 2x lama trad. 6TPI 100mm; 2x lama trad. 10TPI 100mm; 2x lama tagli curvi 14TPI 100mm; 2x lama trad. 20TPI 100mm; 1x lama bimetal 24TPI 100mm; 1x lama diamante Compatibile con tutta la gamma di seghetti alternativi,accessori,/images/ryobi_prodotti/Kit10lameuniversaliperseghettoalternativo.webp
Kit 16 bit per avvitatura,ryobi,"15 x inserti per l'avvitatura 25mm; Hex 4 x 2, Hex 5 x 2, Hex 6 x 1, PH1 x 1, PH2 x 1, PH3 x 1; PZ1 x 1, PZ2 x 2, PZ3 x 2, SL4 x 1, SL5 x 1 1 x Porta inserto magnetico 60mm",accessori,/images/ryobi_prodotti/Kit16bitperavvitatura.webp
Kit 10 lame universali per seghetto alternativo,ryobi,10 Lame legno/plastica: 2 x lame trad 6TPI 100mm; 2 x lame trad 10TPI 100mm; 1 x lame trad 14TPI 100mm; 2 x lama tagli curvi 14TPI 100mm; 1 x lama bimetal 10TPI 100mm; 1 x lama bimetal 18TPI 100mm; 1 x lama bimetal 24TPI 100mm Lame universali compatibili con tutti i seghetti alternativi,accessori,/images/ryobi_prodotti/Kit10lameuniversaliperseghettoalternativo.webp
Kit 17 accessori per l'avvitatura,ryobi,"16 x Inserti avvitatura 25mm, 1 x Philips #1, 2 x Philips #2,1 x Philips #3, 1 x Pozidrive #1, 2 x Pozidrive #2, 1 x Pozidrive #3, 1 x SL 0,8 x 5,5mm,1 x SL 1,2 x 6,5mm, 1 x T-10, 1 x T-15, 1 x T-20,1 x T-25, 1 x T-30, 1 x T-40 1 x Porta inserto magnetico 60mm",accessori,/images/ryobi_prodotti/Kit17accessoriperlavvitatura.webp
Kit 17 inserti per l'avvitatura colorati,ryobi,"1 x Mini Mandrino Quick Change 13 bit per l'avvitatura 25mm: Hex 3 x 1, Hex 4 x 1, Hex 5 x 1, PH1 x 1, PH2 x 1, PH3 x 1,PZ1 x 1, PZ2 x 1, PZ3 x 1,SL3 x 1, SL4 x 1, SL5 x 2 3 Security bits 25mm: TR-15 x 1, TR-20 x 1, TR-25 x 1",accessori,/images/ryobi_prodotti/Kit17insertiperlavvitaturacolorati.webp
Lama 20cm Tri-Arc™,ryobi,"Compatibile con tutti i decespugliatori a scoppio e RBC1020, RBC1226i e RBC18X20B4",accessori,/images/ryobi_prodotti/Lama20cmTri-Arc.webp
Lama decespugliatore Tri-Arc™+ 26cm,ryobi,"RBC36X26E, RBC36X26B, RBC26, RBC30, RBC430, RBC254, RBC42, RBC52",accessori,/images/ryobi_prodotti/LamadecespugliatoreTri-Arc26cm.webp
Kit 31 accessori per l'avvitatura (impulsi),ryobi,Ideale per le avvitature più impegnative 10 volte più resistenti dei normali bit per l'avvitatura,accessori,/images/ryobi_prodotti/Kit31accessoriperlavvitaturaimpulsi.webp
Kit 32 pezzi per l'avvitatura Torx,ryobi,"31 Bit Torx 7x T20, T25 & 4 x T15 Porta inserto magnetico Quick lock & release Clip per appendere l'accessorio alla cintura",accessori,/images/ryobi_prodotti/Kit32pezziperlavvitaturaTorx.webp
Kit 40 accessori per l’avvitatura,ryobi,32 x Inserti di avvitatura 25mm; 4 x Philips (PH1 – PH3); 6 x Pozidrive (PZ1 – PZ3); 4 x Hex (3mm – 6mm); 4 x Lame piatte (5mm – 7mm); 14 x Torx® (TX6 – TX40) 7 x Inserti avvitatura 50mm; 2 x Philips (PH1 – PH2); 2 x Pozidrive (PZ1 – PZ2); 3 x Torx®(TX10 – TX20),accessori,/images/ryobi_prodotti/Kit40accessoriperlavvitatura.webp
10 lamelle,ryobi,10 lamelle di ricambio per RAC155 e RAC157,accessori,/images/ryobi_prodotti/10lamelle.webp
Kit 59 accessori per l’avvitatura,ryobi,"37 x Inserti avvitatura 25mm: 1 x Philips #0, 2 x Philips #1,3 x Philips #2, 2 x Philips #3,2 x Pozidrive #0, 3 x Pozidrive #1,4 x Pozidrive #2, 2 x Pozidrive #3,1 x Lame piatte #4, 1 x Lame piatte #5,1 x Lame piatte #6, 1 x Lame piatte #7,1 x Hex 2, 1 x Hex 3, 1 x Hex 4,1 x Hex 5, 1 x Hex 6,2 x Torx®#10, 3 x Torx®#15,2 x Torx®#20, 2 x Torx®#25; 15 x Inserti avvitatura 50mm:1 x Philips #1, 2 x Philips #21 x Philips #3, 1 x Pozidrive #1,3 x Pozidrive #2, 2 x Pozidrive #3,2 x Torx®#10, 1 x Torx®#15,1 x Torx®#20, 1 x Torx®#25; 1 x Porta inserto magnetico 60mm; 5 x Bussole per viti esagonali: 1 x 5mm, 1 x 5,5mm, 1 x 6mm,1 x 8mm, 1 x 10mm; 1 x Avvitatore manuale",accessori,/images/ryobi_prodotti/Kit59accessoriperlavvitatura.webp
Testina con 10 lamelle,ryobi,"Testina a lamelle per tagliabordi a batteria 18V Compatibile con OLT1825M, OLT1831H, OLT1832, RLT2925",accessori,/images/ryobi_prodotti/Testinacon10lamelle.webp
Spazzola metallica,ryobi,"Spazzola con fili metallici di ricambio per pulisci fughe Ryobi Spazzola metallica da 115 mm per pulire tra mattoni, pietre e molto altro Compatibile con RY18PCA",accessori,/images/ryobi_prodotti/Spazzolametallica.webp
Rullo multisuperficie,ryobi,"Spazzola multisuperficie di ricambio per la pulizia di un'ampia varietà di superfici tra cui patio, terrazze e molto altro Per risultati ottimali, utilizzare con i detergenti Ryobi (venduti separatamente)",accessori,/images/ryobi_prodotti/Rullomultisuperficie.webp
Tettoia per stazione di ricarica di ROBOYAGI™,ryobi,Tettoia per stazione di ricarica di ROBOYAGI,accessori,/images/ryobi_prodotti/TettoiaperstazionediricaricadiROBOYAGI.webp
Spazzola in nylon,ryobi,"Spazzola delicata da 115 mm per pietra morbida, come l'arenaria Le setole morbide assicurano che le superfici non vengano graffiate o danneggiate Compatibile con RY18PCA",accessori,/images/ryobi_prodotti/Spazzolainnylon.webp
Rullo per legno,ryobi,"Spazzola per pulire delicatamente ed uniformemente le superfici in legno Per risultati ottimali, utilizzare con il detergente per legno Ryobi RAC734 (venduto separatamente) Compatibile con RY18PCB",accessori,/images/ryobi_prodotti/Rulloperlegno.webp
Rullo per erba sintetica,ryobi,Elimina lo sporco dalle superfici asciutte senza la necessità di acqua e detergente Funziona particolarmente bene per la pulizia e la manutenzione del tappeto erboso sintetico Compatibile con RY18PCB,accessori,/images/ryobi_prodotti/Rullopererbasintetica.webp
Sacco d'aspirazione universale,ryobi,"Sacco ricambio per soffiatore Ryobi Sacco aspirante per soffiatore da 45L Circonferenza 12mm Compatibile con RY18BVXA, OBV18, RBV36B, RBV300CESV e molti altri",accessori,/images/ryobi_prodotti/Saccodaspirazioneuniversale.webp
Detergente per Pavimentazioni,ryobi,"Detergente ideale per rimuovere olio, grasso, macchie e altro da superfici in pietra o asfaltate",accessori,/images/ryobi_prodotti/DetergenteperPavimentazioni.webp
Tubo con Armatura in Acciaio,ryobi,"Tubo armato in acciaio 8m per una maggiore resistenza, durata e flessibilità Funziona con una pressione massima di 150bar",accessori,/images/ryobi_prodotti/TuboconArmaturainAcciaio.webp
Lava-superfici,ryobi,Spazzola per il lavaggio di superfici piane Funziona con pressione massima di 150bar,accessori,/images/ryobi_prodotti/Lava-superfici.webp
Filtro Acqua,ryobi,Filtro acqua in ingresso per collegare un tubo da giardino all'idropulitrice,accessori,/images/ryobi_prodotti/FiltroAcqua.webp
Spazzola Rotante,ryobi,Spazzola rotante ideale per rimuovere lo sporco più ostinato Funziona con pressione massima di 150bar,accessori,/images/ryobi_prodotti/SpazzolaRotante.webp
Tanica Acqua 20L EZClean,ryobi,Il serbatoio dell'acqua da 20 litri funge da fonte d'acqua portatile per pulire ovunque ti trovi Compatibile con le lance a pressione a batteria Ryobi,accessori,/images/ryobi_prodotti/TanicaAcqua20LEZClean.webp
Kit Schiumogeno EZClean,ryobi,Applica facilmente il detersivo sulle superfici Contiene fino a 750 ml di detergente Compatibile con le lance a pressione Ryobi,accessori,/images/ryobi_prodotti/KitSchiumogenoEZClean.webp
Spazzola Multiuso EZClean,ryobi,Pulisci la tua auto o altre superfici con questa spazzola a setole morbide per rimuovere lo sporco più ostinato Possibilità di ruotare la spazzola di 360 gradi Compatibile con le lance a pressione Ryobi,accessori,/images/ryobi_prodotti/SpazzolaMultiusoEZClean.webp
Adattatore Bottiglia 2L EZClean,ryobi,Converti una bottiglia da 2 litri in una fonte d'acqua per una rapida pulizia con questo adattatore Compatibile con le lance a pressione Ryobi,accessori,/images/ryobi_prodotti/AdattatoreBottiglia2LEZClean.webp
Kit schiumogeno per idropulitrici,ryobi,"Compatibile con le idropulitrici RYOBI con pressione massima di 170 Bar Capienza da 600 ml fornisce una schiuma potente per insaponare qualsiasi superficie Compatibile con tutti i detergenti Ryobi e i vostri preferiti Può essere utilizzato per pulire auto, biciclette, patio, aree esterne e vialetti",accessori,/images/ryobi_prodotti/Kitschiumogenoperidropulitrici.webp
Tubo con armatura in acciaio per idropulitrice,ryobi,Il tubo con armatura in acciaio da 8 m è compatibile con le idropulitrici Ryobi da 100 a 140 BAR L'armatura in acciaio fornisce più resistenza rispetto al tubo standard per idropulitrice. Progettato per essere durevole nel tempo,accessori,/images/ryobi_prodotti/Tuboconarmaturainacciaioperidropulitrice.webp
