name,brand,description,product_page_url,image_url
PISTOLE PER CARTUCCE RESINA BICOMPONENTI,maurer,coassiale - per cod.  53838 / 94795 / 96194,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0202/desc/,/images/maurer_prodotti/PISTOLEPERCARTUCCERESINABICOMPONENTI.webp
PISTOLE PER SIGILLANTI E RESINE - CORPO TUBOLARE,maurer,per sigillanti e collanti in cartucce e sacchetti alluminio,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0204/desc/,/images/maurer_prodotti/PISTOLEPERSIGILLANTIERESINE-CORPOTUBOLARE.webp
PISTOLE PER SIGILLANTI - AVANZAMENTO A FRIZIONE,maurer,in lega e in acciaio,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0203/desc/,/images/maurer_prodotti/PISTOLEPERSIGILLANTI-AVANZAMENTOAFRIZIONE.webp
PISTOLE PER SIGILLANTI - CORPO TUBOLARE,maurer,per sigillanti e collanti in cartucce e sacchetti corpo alluminio industriale,https://maurer.ferritalia.it/dettaglio-prodotto/modello/2964/desc/,/images/maurer_prodotti/PISTOLEPERSIGILLANTI-CORPOTUBOLARE.webp
PISTOLA CILINDRICA PER MATERIALE SCIOLTO,maurer,completa di ugello alternativo e miscelatore,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1473/desc/,/images/maurer_prodotti/PISTOLACILINDRICAPERMATERIALESCIOLTO.webp
PISTOLA PER SIGILLANTI - ROTAZIONE,maurer,per sigillanti e resina chimica - struttura alluminio - rotazione 360° spinta: 26:1,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1611/desc/,/images/maurer_prodotti/PISTOLAPERSIGILLANTI-ROTAZIONE.webp
PISTOLE PER SIGILLANTI,maurer,lamiera verniciata - avanzamento a frizione,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0205/desc/,/images/maurer_prodotti/PISTOLEPERSIGILLANTI.webp
FASCETTE DI CABLAGGIO NYLON - COLORE NATURALE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0206/desc/,/images/maurer_prodotti/FASCETTEDICABLAGGIONYLON-COLORENATURALE.webp
FASCETTE DI CABLAGGIO NYLON - COLORE NERO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0207/desc/,/images/maurer_prodotti/FASCETTEDICABLAGGIONYLON-COLORENERO.webp
FASCETTE DI CABLAGGIO NYLON - COLORE VERDE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1876/desc/,/images/maurer_prodotti/FASCETTEDICABLAGGIONYLON-COLOREVERDE.webp
FASCETTE DI CABLAGGIO NYLON - RIAPRIBILI,maurer,colore Nero,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3230/desc/,/images/maurer_prodotti/FASCETTEDICABLAGGIONYLON-RIAPRIBILI.webp
SUPPORTO A TASSELLO PER FASCETTE,maurer,"per fascette da 7,6 mm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3229/desc/,/images/maurer_prodotti/SUPPORTOATASSELLOPERFASCETTE.webp
FASCETTE STRINGITUBO - ALTA RESISTENZA,maurer,vite in acciaio zincato e nastro in acciaio inox AISI 201,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0633/desc/,/images/maurer_prodotti/FASCETTESTRINGITUBO-ALTARESISTENZA.webp
NASTRO INOX PER FASCETTE + 8 MACCHINETTE,maurer,nastro cm 300x9 mm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0211/desc/,/images/maurer_prodotti/NASTROINOXPERFASCETTE8MACCHINETTE.webp
FASCETTE STRINGITUBO,maurer,vite senza fine acciaio inox A304 - nastro acciaio inox A304,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0209/desc/,/images/maurer_prodotti/FASCETTESTRINGITUBO.webp
"NASTRO ISOLANTE IN PVC - AUTOESTINGUENTE0,13 mm",maurer,"spessore: 0,13 mm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/1612/desc/,/images/maurer_prodotti/NASTROISOLANTEINPVC-AUTOESTINGUENTE013mm.webp
"NASTRO ISOLANTE IN PVC - AUTOESTINGUENTE0,15 mm",maurer,"spessore: 0,15 mm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3002/desc/,/images/maurer_prodotti/NASTROISOLANTEINPVC-AUTOESTINGUENTE015mm.webp
NASTRO BIADESIVO IN SCHIUMA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5212/desc/,/images/maurer_prodotti/NASTROBIADESIVOINSCHIUMA.webp
NASTRO AUTOAGGLOMERANTE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4575/desc/,/images/maurer_prodotti/NASTROAUTOAGGLOMERANTE.webp
NASTRO IMBALLOcolore avana,maurer,colore avana,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0212/desc/,/images/maurer_prodotti/NASTROIMBALLOcoloreavana.webp
NASTRO IMBALLOtrasparente,maurer,trasparente,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3007/desc/,/images/maurer_prodotti/NASTROIMBALLOtrasparente.webp
NASTRO AMERICANO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1885/desc/,/images/maurer_prodotti/NASTROAMERICANO.webp
NASTRO CARTA SEMICRESPATA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0213/desc/,/images/maurer_prodotti/NASTROCARTASEMICRESPATA.webp
DISPENSER PER NASTRI IMBALLO,maurer,meccanismo a frizione - fornito con nastro mm. 50x35 m,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0214/desc/,/images/maurer_prodotti/DISPENSERPERNASTRIIMBALLO.webp
NASTRO ANTISDRUCCIOLO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4447/desc/,/images/maurer_prodotti/NASTROANTISDRUCCIOLO.webp
OCCHIALI LENTI NEUTRE - CON ELASTICO,maurer,aerazione con fori,https://maurer.ferritalia.it/dettaglio-prodotto/modello/2904/desc/,/images/maurer_prodotti/OCCHIALILENTINEUTRE-CONELASTICO.webp
OCCHIALI A MASCHERINA LENTI NEUTRE - CON ELASTICO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1496/desc/,/images/maurer_prodotti/OCCHIALIAMASCHERINALENTINEUTRE-CONELASTICO.webp
OCCHIALI - CON STANGHETTE FISSE,maurer,flessibili superleggeri,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3332/desc/,/images/maurer_prodotti/OCCHIALI-CONSTANGHETTEFISSE.webp
OCCHIALI - CON STANGHETTE ALLUNGABILI,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0789/desc/,/images/maurer_prodotti/OCCHIALI-CONSTANGHETTEALLUNGABILI.webp
OCCHIALI - CON STANGHETTE REGOLABILI,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3361/desc/,/images/maurer_prodotti/OCCHIALI-CONSTANGHETTEREGOLABILI.webp
ELMETTO DI PROTEZIONE PER PONTEGGI,maurer,per lavori in quota calotta esterna in ABS ad alto assorbimento d'urto sistema di regolazione taglia con rotella posteriore sottogola regolabile fibbia a sgancio rapido fessure laterali per alloggiamento cuffie peso: 350 g colore bianco,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4885/desc/,/images/maurer_prodotti/ELMETTODIPROTEZIONEPERPONTEGGI.webp
ELMETTI DI PROTEZIONE,maurer,con sottomento regolazione taglia con rotella,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0228/desc/,/images/maurer_prodotti/ELMETTIDIPROTEZIONE.webp
VISIERE DI PROTEZIONE - IN POLICARBONATO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0229/desc/,/images/maurer_prodotti/VISIEREDIPROTEZIONE-INPOLICARBONATO.webp
VISIERE DI PROTEZIONE - IN RETE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0230/desc/,/images/maurer_prodotti/VISIEREDIPROTEZIONE-INRETE.webp
ELMETTO PROTETTIVO CON VISIERA E CUFFIE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3663/desc/,/images/maurer_prodotti/ELMETTOPROTETTIVOCONVISIERAECUFFIE.webp
ELMETTO AUTOSCURANTE PER SALDATURA,maurer,"zona visiva: 92x42 mm grado stato chiaro: DIN 4 grado stato scuro: DIN 9  - 13 tempo di accensione: 1/25000s scuro  a chiaro: 0,1 ~ 1,0s controllo oscuramento: regolabile / variable on-off: automatico / automatic protezione UV/IR: DIN 16 sensori luce: 2 funzione molatura: SI / YES allarme batteria scarica: SI / YES test autoscuramento: Si / YES classe ottica: 1 / 2 / 1 / 2 per le tecniche di saldatura: MMA - MIG - MAG - TIG - Plasma peso: 480 g alimentazione a celle solari e 2 batterie al litio CR2032",https://maurer.ferritalia.it/dettaglio-prodotto/modello/1987/desc/,/images/maurer_prodotti/ELMETTOAUTOSCURANTEPERSALDATURA.webp
LENTI DI PROTEZIONE - PER COD. 95128,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3160/desc/,/images/maurer_prodotti/LENTIDIPROTEZIONE-PERCOD95128.webp
LENTI DI PROTEZIONE - PER COD. 99819,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3659/desc/,/images/maurer_prodotti/LENTIDIPROTEZIONE-PERCOD99819.webp
CUFFIE ANTIRUMORE - PIEGHEVOLI,maurer,archetto regolabile e imbottito,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1651/desc/,/images/maurer_prodotti/CUFFIEANTIRUMORE-PIEGHEVOLI.webp
CUFFIE ANTIRUMORE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0231/desc/,/images/maurer_prodotti/CUFFIEANTIRUMORE.webp
CUFFIE PER ELMETTO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4983/desc/,/images/maurer_prodotti/CUFFIEPERELMETTO.webp
TAPPI AURICOLARI MONOUSO AD ESPANSIONE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1652/desc/,/images/maurer_prodotti/TAPPIAURICOLARIMONOUSOADESPANSIONE.webp
TAPPI ANTIRUMORE CON ARCHETTO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4797/desc/,/images/maurer_prodotti/TAPPIANTIRUMORECONARCHETTO.webp
TAPPI DI RICAMBIO PER ARCHETTO,maurer,per cod. 53618,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5024/desc/,/images/maurer_prodotti/TAPPIDIRICAMBIOPERARCHETTO.webp
MASCHERINE DI PROTEZIONE - MONOUSOFFP1,maurer,"con stringinaso il respiratore ha superato il test opzionale relativo ai requisiti di intasamento con polvere di Dolomite (D), garantendo una maggiore efficienza filtrante EN 149:2001+A1:2009",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5186/desc/,/images/maurer_prodotti/MASCHERINEDIPROTEZIONE-MONOUSOFFP1.webp
MASCHERINE DI PROTEZIONE - MONOUSOFFP2,maurer,"con stringinaso il respiratore ha superato il test opzionale relativo ai requisiti di intasamento con polvere di Dolomite (D), garantendo una maggiore efficienza filtrante EN 149:2001+A1:2009",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5096/desc/,/images/maurer_prodotti/MASCHERINEDIPROTEZIONE-MONOUSOFFP2.webp
MASCHERINE DI PROTEZIONE - MONOUSOFFP2 con carboni attivi,maurer,"con carboni attivi con valvola e stringinaso il respiratore ha superato il test opzionale relativo ai requisiti di intasamento con polvere di Dolomite (D), garantendo una maggiore efficienza filtrante EN 149:2001+A1:2009",https://maurer.ferritalia.it/dettaglio-prodotto/modello/6013/desc/,/images/maurer_prodotti/MASCHERINEDIPROTEZIONE-MONOUSOFFP2concarboniattivi.webp
MASCHERINE DI PROTEZIONE - MONOUSOFFP3,maurer,con valvola e stringinaso elastici regolabili EN 149:2001+A1:2009,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5215/desc/,/images/maurer_prodotti/MASCHERINEDIPROTEZIONE-MONOUSOFFP3.webp
MASCHERINE FACCIALI MONOUSO A 3 STRATI,maurer,con elastici auricolari e stringinaso classificati Tipo IIR in conformità alla norma EN 14683 efficienza filtrante: (BFE) 98% resistenti agli schizzi liquidi non sterili,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5071/desc/,/images/maurer_prodotti/MASCHERINEFACCIALIMONOUSOA3STRATI.webp
MASCHERINE IGIENICHE - FIBRA SINTETICA PRESSATA,maurer,con stringinaso,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0232/desc/,/images/maurer_prodotti/MASCHERINEIGIENICHE-FIBRASINTETICAPRESSATA.webp
SOTTOGUANTI COTONE BIANCO - CON POLSINO,maurer,ideale come sottoguanto,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0245/desc/,/images/maurer_prodotti/SOTTOGUANTICOTONEBIANCO-CONPOLSINO.webp
GUANTI IN PELLE FIORE BOVINODriver,maurer,"ideale per edilizia, logistica, falegnameria, cantieristica, manutenzione generale e molte altre applicazioni generiche",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3457/desc/,/images/maurer_prodotti/GUANTIINPELLEFIOREBOVINODriver.webp
GUANTI IN PELLE FIORE BOVINO  - DORSO CROSTADriver,maurer,"ideale per edilizia, logistica, falegnameria, cantieristica, manutenzione generale e molte altre applicazioni generiche",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3455/desc/,/images/maurer_prodotti/GUANTIINPELLEFIOREBOVINO-DORSOCROSTADriver.webp
GUANTI IN PELLE CROSTADriver,maurer,"ideale per edilizia, logistica, falegnameria, cantieristica, manutenzione generale e molte altre applicazioni generiche",https://maurer.ferritalia.it/dettaglio-prodotto/modello/4438/desc/,/images/maurer_prodotti/GUANTIINPELLECROSTADriver.webp
GUANTI PER SALDATOREWelding,maurer,pelle crosta con palmo rinforzato e manichetta manichetta 15cm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4444/desc/,/images/maurer_prodotti/GUANTIPERSALDATOREWelding.webp
GUANTI IN PELLE - DORSO IN TELA DI COTONEGRAND PRIX,maurer,"chiusura a strappo ideale per industria leggera, logistica, manutenzione generale",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3458/desc/,/images/maurer_prodotti/GUANTIINPELLE-DORSOINTELADICOTONEGRANDPRIX.webp
GUANTI FILATI IN POLIESTERENitro-Grip,maurer,"filato in poliestere senza cuciture - blu spalmatura palmo in nitrile - nero finitura a maglia su palmo e dita per una presa eccellente ideale per operazioni di produzione ed assemblaggio che necessitano di protezione da tagli, abrasione e perforazione, carrozzerie ed autofficine, assemblaggi generali anche di parti oleosi",https://maurer.ferritalia.it/dettaglio-prodotto/modello/6015/desc/,/images/maurer_prodotti/GUANTIFILATIINPOLIESTERENitro-Grip.webp
GUANTI FILATI IN NYLONNitrofeel,maurer,"filato in nylon ultrafine a 18 aghi senza cuciture - grigio spalmatura palmo in nitrile sabbiato - nero ottima presa in presenza di olio, sia in condizioni di asciutto che di bagnato",https://maurer.ferritalia.it/dettaglio-prodotto/modello/6017/desc/,/images/maurer_prodotti/GUANTIFILATIINNYLONNitrofeel.webp
GUANTI FILATI IN NYLONNitroair,maurer,filato in nylon a 15 aghi senza cuciture - grigio spalmatura palmo in microschiuma di nitrile - nero traspirabilità a 360° funzione Touch-screen ideale per operazioni di produzione ed assemblaggio in ambienti caldi e per applicazioni che durano per lunghi periodi di tempo,https://maurer.ferritalia.it/dettaglio-prodotto/modello/6016/desc/,/images/maurer_prodotti/GUANTIFILATIINNYLONNitroair.webp
GUANTI FILATI IN NYLONNitrodot,maurer,"filato in nylon senza cuciture - grigio spalmatura palmo in nitrile - nero puntinatura in PVC su palmo e dita ideale per operazioni di produzione ed assemblaggio che necessitano di protezione da tagli, abrasione e perforazione, carrozzerie ed autofficine, assemblaggi generali anche di parti oleosi",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3468/desc/,/images/maurer_prodotti/GUANTIFILATIINNYLONNitrodot.webp
GUANTI FILO CONTINUO NYLONNitrofit,maurer,"filato in nylon senza cuciture - grigio spalmatura in nitrile sabbiato - nero ideale per operazioni di produzione ed assemblaggio che necessitano di protezione da tagli, abrasione e perforazione, carrozzerie ed autofficine, assemblaggi generali di parti oleose",https://maurer.ferritalia.it/dettaglio-prodotto/modello/1811/desc/,/images/maurer_prodotti/GUANTIFILOCONTINUONYLONNitrofit.webp
GUANTI NITRILE PESANTI - CON MANICHETTANimax,maurer,"fodera cotone spalmatura completa in nitrile - blu ideale per industria meccanica pesante, industria siderurgica, reparti manutenzione",https://maurer.ferritalia.it/dettaglio-prodotto/modello/0250/desc/,/images/maurer_prodotti/GUANTINITRILEPESANTI-CONMANICHETTANimax.webp
GUANTI NITRILE LEGGERI  - CON POLSINONiwork,maurer,"fodera cotone spalmatura 3/4 in nitrile - giallo con polsino a maglia ideale per assemblaggio, ingegneria, manipolazione generica",https://maurer.ferritalia.it/dettaglio-prodotto/modello/0249/desc/,/images/maurer_prodotti/GUANTINITRILELEGGERI-CONPOLSINONiwork.webp
GUANTI FILATI IN POLIESTEREGlovex,maurer,"filato in poliestere senza cuciture - nero spalmatura palmo in nitrile - grigio ideale per operazioni di produzione ed assemblaggio che necessitano di protezione da tagli, abrasione e perforazione, carrozzerie ed autofficine, assemblaggi generali anche di parti oleose",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3462/desc/,/images/maurer_prodotti/GUANTIFILATIINPOLIESTEREGlovex.webp
GUANTI FILATI IN POLIESTEREGlovex II,maurer,"filato in poliestere senza cuciture - arancione spalmatura 3/4 in nitrile - viola ideale per operazioni di produzione ed assemblaggio che necessitano di protezione da tagli, abrasione e perforazione, carrozzerie ed autofficine, assemblaggi generali anche di parti oleose",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3176/desc/,/images/maurer_prodotti/GUANTIFILATIINPOLIESTEREGlovexII.webp
GUANTI FILATI IN POLIESTEREHd-Shield,maurer,"filato HPPE alta tenacità 18 aghi senza cuciture - grigio spalmatura palmo in nitrile sabbiato - nero antitaglio, elevato livello di resistenza al taglio ideale per elettronica, taglio vetro, manipolazione metalli e lamiere",https://maurer.ferritalia.it/dettaglio-prodotto/modello/6014/desc/,/images/maurer_prodotti/GUANTIFILATIINPOLIESTEREHd-Shield.webp
GUANTI FILATI IN POLIESTEREG-Shield II,maurer,"filato speciale alta tenacità 15 aghi senza cuciture - grigio spalmatura palmo in schiuma di nitrile - nero antitaglio, elevato livello di resistenza al taglio ideale per elettronica, taglio vetro, manipolazione metalli e lamiere",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5210/desc/,/images/maurer_prodotti/GUANTIFILATIINPOLIESTEREG-ShieldII.webp
GUANTI CON FILATO ADAMASG-Barrier,maurer,"filato Adamas senza cuciture - grigio spalmatura palmo in PU antitaglio, elevato livello di resistenza al taglio ideale per elettronica, taglio vetro, manipolazione metalli e lamiere",https://maurer.ferritalia.it/dettaglio-prodotto/modello/6019/desc/,/images/maurer_prodotti/GUANTICONFILATOADAMASG-Barrier.webp
GUANTI FILATI IN POLIESTEREG-Light,maurer,"filato in poliestere senza cuciture - blu spalmatura palmo in poliuretano - nero ultraleggero, a lavorazione a 18 aghi della fodera garantisce maggiore sensibilità e leggerezza ideale per elettronica ed assemblaggio hardware, controllo qualità, ispezioni ed assemblaggi generali",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3477/desc/,/images/maurer_prodotti/GUANTIFILATIINPOLIESTEREG-Light.webp
GUANTI FILATI IN POLIESTERESeattle,maurer,"filato in poliestere senza cuciture - bianco spalmatura palmo in poliuretano - bianco ideale per elettronica ed assemblaggio hardware, controllo qualità, ispezioni ed assemblaggi generali",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3465/desc/,/images/maurer_prodotti/GUANTIFILATIINPOLIESTERESeattle.webp
GUANTI FILO CONTINUO IN POLIESTERESeattle II,maurer,"palmo ricoperto in poliuretano colore giallo alta visibilità punta delle dita con funzione Touch Screen ideale per elettronica ed assemblaggio hardware, controllo qualità, ispezioni ed assemblaggi generali",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3175/desc/,/images/maurer_prodotti/GUANTIFILOCONTINUOINPOLIESTERESeattleII.webp
